year,month,day,description,count
2017,6,2,Aggravated Assault (,10
2017,6,2,Armed Robbery,1
2017,6,2,Arson,1
2017,6,2,Attempt Suicide by S,1
2017,6,2,Auto Theft,16
2017,6,2,Auto Theft Outside S,3
2017,6,2,Bomb Threat/Intimida,1
2017,6,2,Burglary - Non Resid,1
2017,6,2,Burglary - Residence,17
2017,6,2,Disorderly Conduct,2
2017,6,2,Driving Under Influe,1
2017,6,2,Embezzlement,1
2017,6,2,False Information to,1
2017,6,2,Forgery,2
2017,6,2,Fraud/Confidence Gam,3
2017,6,2,Identity Theft,6
2017,6,2,Interference with Cu,1
2017,6,2,Intimidation,3
2017,6,2,Misc Violation,3
2017,6,2,Non Agg Assault Dome,16
2017,6,2,Non Aggravated Assau,8
2017,6,2,Possession of Drug E,1
2017,6,2,Possession/Sale/Dist,6
2017,6,2,Property Damage,10
2017,6,2,Rape,1
2017,6,2,Resisting an Officer,6
2017,6,2,Sex Off Fondle - mol,1
2017,6,2,Sex Off Indecent Exp,1
2017,6,2,Stealing All Other,5
2017,6,2,Stealing Auto Parts/,4
2017,6,2,Stealing From Auto,8
2017,6,2,Stealing Shoplifting,9
2017,6,2,Stealing from Buildi,8
2017,6,2,Stolen Property OFFE,2
2017,6,2,Strong Arm Robbery,3
2017,6,2,Trespassing,1
2017,6,2,Violation Full Order,3
2017,6,2,Weapons Law Violatio,1
2017,6,3,Agg Assault - Domest,4
2017,6,3,Aggravated Assault (,19
2017,6,3,Armed Robbery,5
2017,6,3,Attempt Suicide by S,2
2017,6,3,Auto Theft,16
2017,6,3,Burglary - Non Resid,2
2017,6,3,Burglary - Residence,5
2017,6,3,Credit/Debit/ATM Car,2
2017,6,3,Curfew,1
2017,6,3,Disorderly Conduct,2
2017,6,3,Driving Under Influe,2
2017,6,3,Extortion/Blackmail,1
2017,6,3,Family Offense,2
2017,6,3,HOMICIDE/Non Neglige,1
2017,6,3,Intimidation,1
2017,6,3,Misc Violation,3
2017,6,3,Non Agg Assault Dome,18
2017,6,3,Non Aggravated Assau,4
2017,6,3,Possession of Drug E,3
2017,6,3,Possession/Sale/Dist,5
2017,6,3,Property Damage,13
2017,6,3,Resisting an Officer,3
2017,6,3,Stealing All Other,3
2017,6,3,Stealing Auto Parts/,5
2017,6,3,Stealing From Auto,12
2017,6,3,Stealing Shoplifting,4
2017,6,3,Stealing from Buildi,10
2017,6,3,Strong Arm Robbery,1
2017,6,3,Trespassing,3
2017,6,3,Violation Ex Parte O,1
2017,6,3,Violation Full Order,1
2017,6,3,Weapons Law Violatio,2
2017,6,3,Wire Fraud,1
2017,6,4,Agg Assault - Domest,4
2017,6,4,Agg Assault - Drive-,2
2017,6,4,Aggravated Assault (,10
2017,6,4,Armed Robbery,4
2017,6,4,Auto Theft,12
2017,6,4,Auto Theft Outside S,1
2017,6,4,Burglary - Residence,6
2017,6,4,Credit/Debit/ATM Car,1
2017,6,4,Disorderly Conduct,4
2017,6,4,Driving Under Influe,1
2017,6,4,Family Offense,1
2017,6,4,Fraud/Confidence Gam,2
2017,6,4,Interference with Cu,1
2017,6,4,Intimidation,3
2017,6,4,Misc Violation,6
2017,6,4,Non Agg Assault Dome,12
2017,6,4,Non Aggravated Assau,9
2017,6,4,Possession of Drug E,1
2017,6,4,Possession/Sale/Dist,3
2017,6,4,Property Damage,15
2017,6,4,Resisting an Officer,3
2017,6,4,Sex Offense -others,1
2017,6,4,Stealing All Other,4
2017,6,4,Stealing Auto Parts/,7
2017,6,4,Stealing From Auto,11
2017,6,4,Stealing Shoplifting,7
2017,6,4,Stealing from Buildi,2
2017,6,4,Stolen Property OFFE,1
2017,6,4,Strong Arm Robbery,3
2017,6,4,Trespassing,8
2017,6,4,Weapons Law Violatio,4
2017,6,5,Agg Assault - Domest,2
2017,6,5,Aggravated Assault (,6
2017,6,5,Armed Robbery,5
2017,6,5,Auto Theft,13
2017,6,5,Auto Theft Outside S,1
2017,6,5,Burglary - Non Resid,2
2017,6,5,Burglary - Residence,16
2017,6,5,Credit/Debit/ATM Car,1
2017,6,5,Disorderly Conduct,2
2017,6,5,False ID,1
2017,6,5,Forged Checks,1
2017,6,5,Forgery,1
2017,6,5,Fraud/Confidence Gam,1
2017,6,5,Identity Theft,2
2017,6,5,Misc Violation,5
2017,6,5,Non Agg Assault Dome,7
2017,6,5,Non Aggravated Assau,7
2017,6,5,Possession of Drug E,1
2017,6,5,Possession/Sale/Dist,5
2017,6,5,Property Damage,14
2017,6,5,Resisting an Officer,1
2017,6,5,Sex Off Fondle - mol,1
2017,6,5,Sex Off Indecent Exp,1
2017,6,5,Stealing All Other,7
2017,6,5,Stealing Auto Parts/,5
2017,6,5,Stealing From Auto,9
2017,6,5,Stealing Shoplifting,14
2017,6,5,Stealing from Buildi,9
2017,6,5,Stolen Property OFFE,1
2017,6,5,Strong Arm Robbery,3
2017,6,5,Suicide by Other Mea,1
2017,6,5,Trespassing,5
2017,6,5,Violation Full Order,1
2017,6,5,Wire Fraud,2
2017,6,6,Agg Assault - Domest,1
2017,6,6,Aggravated Assault (,5
2017,6,6,Armed Robbery,3
2017,6,6,Arson,2
2017,6,6,Attempt Suicide by O,1
2017,6,6,Auto Theft,14
2017,6,6,Burglary - Non Resid,4
2017,6,6,Burglary - Residence,7
2017,6,6,Credit/Debit/ATM Car,2
2017,6,6,Disorderly Conduct,2
2017,6,6,Driving Under Influe,3
2017,6,6,Family Offense,2
2017,6,6,Forged Checks,1
2017,6,6,Fraud/Confidence Gam,3
2017,6,6,Hit and Run of a Per,1
2017,6,6,Identity Theft,2
2017,6,6,Intimidation,2
2017,6,6,Misc Violation,11
2017,6,6,Non Agg Assault Dome,9
2017,6,6,Non Aggravated Assau,8
2017,6,6,Possession of Drug E,2
2017,6,6,Possession/Sale/Dist,7
2017,6,6,Property Damage,14
2017,6,6,Resisting an Officer,1
2017,6,6,Stealing All Other,6
2017,6,6,Stealing Auto Parts/,6
2017,6,6,Stealing Bicycles,1
2017,6,6,Stealing From Auto,11
2017,6,6,Stealing Shoplifting,9
2017,6,6,Stealing from Buildi,2
2017,6,6,Stolen Property OFFE,2
2017,6,6,Strong Arm Robbery,2
2017,6,6,Trespassing,4
2017,6,6,Violation Full Order,2
2017,6,6,Weapons Law Violatio,1
2017,6,7,Agg Assault - Domest,8
2017,6,7,Aggravated Assault (,5
2017,6,7,Armed Robbery,4
2017,6,7,Auto Theft,12
2017,6,7,Bomb Threat/Intimida,1
2017,6,7,Burglary - Non Resid,2
2017,6,7,Burglary - Residence,11
2017,6,7,Credit/Debit/ATM Car,4
2017,6,7,Curfew,1
2017,6,7,Disorderly Conduct,1
2017,6,7,Embezzlement,1
2017,6,7,Family Offense,1
2017,6,7,Forcible Sodomy,1
2017,6,7,Fraud/Confidence Gam,2
2017,6,7,HOMICIDE/Non Neglige,1
2017,6,7,Identity Theft,6
2017,6,7,Intimidation,1
2017,6,7,Liquor Law Violaton,3
2017,6,7,Misc Violation,9
2017,6,7,Non Agg Assault Dome,13
2017,6,7,Non Aggravated Assau,7
2017,6,7,Possession/Sale/Dist,9
2017,6,7,Property Damage,7
2017,6,7,Rape,1
2017,6,7,Resisting an Officer,1
2017,6,7,Sex Off Fondle - mol,1
2017,6,7,Sex Offense -others,1
2017,6,7,Stealing All Other,12
2017,6,7,Stealing Auto Parts/,3
2017,6,7,Stealing From Auto,8
2017,6,7,Stealing Pickpocket,1
2017,6,7,Stealing Shoplifting,6
2017,6,7,Stealing from Buildi,11
2017,6,7,Strong Arm Robbery,3
2017,6,7,Trespassing,9
2017,6,7,Violation Ex Parte O,2
2017,6,7,Violation Full Order,2
2017,6,7,Weapons Law Violatio,1
2017,6,7,Wire Fraud,4
2017,6,8,Agg Assault - Domest,3
2017,6,8,Agg Assault - Drive-,1
2017,6,8,Aggravated Assault (,4
2017,6,8,Armed Robbery,3
2017,6,8,Auto Theft,16
2017,6,8,Auto Theft Outside S,1
2017,6,8,Burglary - Non Resid,2
2017,6,8,Burglary - Residence,8
2017,6,8,Counterfeiting,2
2017,6,8,Credit/Debit/ATM Car,3
2017,6,8,Disorderly Conduct,3
2017,6,8,Forcible Sodomy,1
2017,6,8,Forged Checks,1
2017,6,8,Fraud/Confidence Gam,2
2017,6,8,Identity Theft,2
2017,6,8,Intimidation,1
2017,6,8,Misc Violation,3
2017,6,8,Non Agg Assault Dome,10
2017,6,8,Non Aggravated Assau,8
2017,6,8,Pornography,1
2017,6,8,Possession of Drug E,1
2017,6,8,Possession/Sale/Dist,6
2017,6,8,Property Damage,20
2017,6,8,Rape,2
2017,6,8,Resisting an Officer,2
2017,6,8,Sex Off Fondle - mol,1
2017,6,8,Stealing All Other,10
2017,6,8,Stealing Auto Parts/,9
2017,6,8,Stealing From Auto,11
2017,6,8,Stealing Shoplifting,10
2017,6,8,Stealing from Buildi,10
2017,6,8,Stolen Property OFFE,2
2017,6,8,Strong Arm Robbery,1
2017,6,8,Trespassing,4
2017,6,8,Violation Ex Parte O,1
2017,6,8,Weapons Law Violatio,1
2017,6,8,Wire Fraud,1
2017,6,9,Agg Assault - Domest,1
2017,6,9,Aggravated Assault (,4
2017,6,9,Armed Robbery,4
2017,6,9,Arson,2
2017,6,9,Auto Theft,10
2017,6,9,Auto Theft Outside S,1
2017,6,9,Burglary - Non Resid,2
2017,6,9,Burglary - Residence,10
2017,6,9,Disorderly Conduct,2
2017,6,9,Driving Under Influe,3
2017,6,9,False Information to,2
2017,6,9,Family Offense,1
2017,6,9,Forcible Sodomy,1
2017,6,9,Forged Checks,1
2017,6,9,Forgery,1
2017,6,9,Fraud/Confidence Gam,6
2017,6,9,HOMICIDE/Non Neglige,1
2017,6,9,Intimidation,4
2017,6,9,Liquor Law Violaton,1
2017,6,9,Misc Violation,5
2017,6,9,Missing/Runaway Juve,1
2017,6,9,Non Agg Assault Dome,15
2017,6,9,Non Aggravated Assau,9
2017,6,9,Possession of Drug E,2
2017,6,9,Possession/Sale/Dist,3
2017,6,9,Property Damage,8
2017,6,9,Rape,2
2017,6,9,Resisting an Officer,4
2017,6,9,Sex Offense -others,1
2017,6,9,Stealing All Other,12
2017,6,9,Stealing Auto Parts/,3
2017,6,9,Stealing Bicycles,2
2017,6,9,Stealing From Auto,5
2017,6,9,Stealing Shoplifting,10
2017,6,9,Stealing from Buildi,6
2017,6,9,Trespassing,6
2017,6,9,Violation Ex Parte O,1
2017,6,9,Violation Full Order,3
2017,6,10,Agg Assault - Domest,5
2017,6,10,Agg Assault - Drive-,1
2017,6,10,Aggravated Assault (,8
2017,6,10,Armed Robbery,3
2017,6,10,Auto Theft,10
2017,6,10,Burglary - Non Resid,1
2017,6,10,Burglary - Residence,10
2017,6,10,Disorderly Conduct,1
2017,6,10,Driving Under Influe,3
2017,6,10,Embezzlement,1
2017,6,10,Family Offense,2
2017,6,10,Misc Violation,6
2017,6,10,Non Agg Assault Dome,8
2017,6,10,Non Aggravated Assau,7
2017,6,10,Possession/Sale/Dist,5
2017,6,10,Property Damage,17
2017,6,10,Resisting an Officer,4
2017,6,10,Sex Off Fondle - mol,1
2017,6,10,Stealing All Other,6
2017,6,10,Stealing Auto Parts/,4
2017,6,10,Stealing Bicycles,1
2017,6,10,Stealing From Auto,2
2017,6,10,Stealing Shoplifting,3
2017,6,10,Stealing from Buildi,4
2017,6,10,Stolen Property OFFE,1
2017,6,10,Strong Arm Robbery,3
2017,6,10,Trespassing,5
2017,6,10,Weapons Law Violatio,1
2017,6,11,Agg Assault - Domest,5
2017,6,11,Aggravated Assault (,7
2017,6,11,Armed Robbery,5
2017,6,11,Auto Theft,12
2017,6,11,Auto Theft Outside S,1
2017,6,11,Burglary - Non Resid,5
2017,6,11,Burglary - Residence,4
2017,6,11,Credit/Debit/ATM Car,1
2017,6,11,Disorderly Conduct,3
2017,6,11,Driving Under Influe,1
2017,6,11,Embezzlement,1
2017,6,11,False Information to,1
2017,6,11,HOMICIDE/Non Neglige,1
2017,6,11,Intimidation,1
2017,6,11,Misc Violation,2
2017,6,11,Non Agg Assault Dome,7
2017,6,11,Non Aggravated Assau,10
2017,6,11,Possession of Drug E,3
2017,6,11,Possession/Sale/Dist,5
2017,6,11,Property Damage,16
2017,6,11,Rape,2
2017,6,11,Resisting an Officer,1
2017,6,11,Sex Off Fondle - mol,2
2017,6,11,Stealing All Other,6
2017,6,11,Stealing Auto Parts/,2
2017,6,11,Stealing From Auto,14
2017,6,11,Stealing Shoplifting,6
2017,6,11,Stealing from Buildi,9
2017,6,11,Stolen Property OFFE,1
2017,6,11,Strong Arm Robbery,3
2017,6,11,Trespassing,4
2017,6,11,Violation Ex Parte O,2
2017,6,11,Weapons Law Violatio,3
2017,6,12,Agg Assault - Domest,2
2017,6,12,Agg Assault - Drive-,1
2017,6,12,Aggravated Assault (,6
2017,6,12,Armed Robbery,4
2017,6,12,Arson,4
2017,6,12,Auto Theft,14
2017,6,12,Auto Theft Outside S,1
2017,6,12,Burglary - Non Resid,4
2017,6,12,Burglary - Residence,8
2017,6,12,Counterfeiting,1
2017,6,12,Credit/Debit/ATM Car,1
2017,6,12,Disorderly Conduct,1
2017,6,12,Driving Under Influe,4
2017,6,12,Embezzlement,4
2017,6,12,Family Offense,1
2017,6,12,Forcible Sodomy,3
2017,6,12,Forged Checks,1
2017,6,12,Forgery,1
2017,6,12,Fraud/Confidence Gam,3
2017,6,12,Intimidation,2
2017,6,12,Kidnapping/Abduction,1
2017,6,12,Misc Violation,6
2017,6,12,Non Agg Assault Dome,16
2017,6,12,Non Aggravated Assau,4
2017,6,12,Possession/Sale/Dist,5
2017,6,12,Property Damage,16
2017,6,12,Rape,2
2017,6,12,Resisting an Officer,3
2017,6,12,Sex Off Fondle - mol,1
2017,6,12,Sex Off Indecent Exp,2
2017,6,12,Sex Off Misconduct,2
2017,6,12,Stealing All Other,12
2017,6,12,Stealing Auto Parts/,4
2017,6,12,Stealing From Auto,10
2017,6,12,Stealing Pickpocket,1
2017,6,12,Stealing Shoplifting,8
2017,6,12,Stealing from Buildi,1
2017,6,12,Strong Arm Robbery,1
2017,6,12,Suicide By Sleeping,1
2017,6,12,Trespassing,4
2017,6,12,Wire Fraud,1
2017,6,13,Agg Assault - Domest,4
2017,6,13,Agg Assault - Drive-,2
2017,6,13,Aggravated Assault (,5
2017,6,13,Armed Robbery,3
2017,6,13,Auto Theft,13
2017,6,13,Auto Theft Outside S,3
2017,6,13,Burglary - Non Resid,1
2017,6,13,Burglary - Residence,10
2017,6,13,Credit/Debit/ATM Car,4
2017,6,13,Disorderly Conduct,2
2017,6,13,Forged Checks,3
2017,6,13,Forgery,1
2017,6,13,Fraud/Confidence Gam,1
2017,6,13,HOMICIDE/Non Neglige,2
2017,6,13,Hacking/Computer Inv,1
2017,6,13,Identity Theft,2
2017,6,13,Impersonation - NOT,1
2017,6,13,Interference with Cu,1
2017,6,13,Intimidation,2
2017,6,13,Misc Violation,5
2017,6,13,Non Agg Assault Dome,17
2017,6,13,Non Aggravated Assau,10
2017,6,13,Possession of Drug E,1
2017,6,13,Possession/Sale/Dist,5
2017,6,13,Property Damage,14
2017,6,13,Prostitution/Solicit,5
2017,6,13,Rape,1
2017,6,13,Resisting an Officer,4
2017,6,13,Stealing All Other,4
2017,6,13,Stealing Auto Parts/,4
2017,6,13,Stealing From Auto,9
2017,6,13,Stealing Shoplifting,4
2017,6,13,Stealing from Buildi,5
2017,6,13,Stolen Property OFFE,3
2017,6,13,Strong Arm Robbery,1
2017,6,13,Violation Ex Parte O,4
2017,6,13,Violation Full Order,2
2017,6,13,Weapons Law Violatio,2
2017,6,14,Agg Assault - Domest,4
2017,6,14,Agg Assault - Drive-,1
2017,6,14,Aggravated Assault (,10
2017,6,14,Animal Cruelty,1
2017,6,14,Armed Robbery,5
2017,6,14,Arson,1
2017,6,14,Auto Theft,14
2017,6,14,Auto Theft Outside S,2
2017,6,14,Burglary - Non Resid,4
2017,6,14,Burglary - Residence,13
2017,6,14,Counterfeiting,1
2017,6,14,Disorderly Conduct,1
2017,6,14,Driving Under Influe,2
2017,6,14,False Information to,1
2017,6,14,Family Offense,1
2017,6,14,Forged Checks,1
2017,6,14,Forgery,1
2017,6,14,Fraud/Confidence Gam,1
2017,6,14,Identity Theft,4
2017,6,14,Intimidation,1
2017,6,14,Misc Violation,2
2017,6,14,Non Agg Assault Dome,13
2017,6,14,Non Aggravated Assau,11
2017,6,14,Possession of Drug E,5
2017,6,14,Possession/Sale/Dist,8
2017,6,14,Property Damage,20
2017,6,14,Prostitution/Patroni,2
2017,6,14,Rape,2
2017,6,14,Resisting an Officer,3
2017,6,14,Sex Off Fondle - mol,1
2017,6,14,Stealing All Other,5
2017,6,14,Stealing Auto Parts/,5
2017,6,14,Stealing Bicycles,1
2017,6,14,Stealing From Auto,18
2017,6,14,Stealing Shoplifting,9
2017,6,14,Stealing from Buildi,4
2017,6,14,Stolen Property OFFE,1
2017,6,14,Strong Arm Robbery,1
2017,6,14,Suicide By Sleeping,1
2017,6,14,Trespassing,3
2017,6,14,Violation Ex Parte O,1
2017,6,14,Weapons Law Violatio,1
2017,6,15,Agg Assault - Domest,6
2017,6,15,Aggravated Assault (,8
2017,6,15,Armed Robbery,1
2017,6,15,Auto Theft,12
2017,6,15,Burglary - Non Resid,7
2017,6,15,Burglary - Residence,12
2017,6,15,Credit/Debit/ATM Car,4
2017,6,15,Disorderly Conduct,1
2017,6,15,Driving Under Influe,1
2017,6,15,Family Offense,1
2017,6,15,Forcible Sodomy,1
2017,6,15,Forged Checks,1
2017,6,15,Fraud/Confidence Gam,4
2017,6,15,Identity Theft,1
2017,6,15,Intimidation,2
2017,6,15,Misc Violation,4
2017,6,15,Non Agg Assault Dome,7
2017,6,15,Non Aggravated Assau,6
2017,6,15,Possession/Sale/Dist,14
2017,6,15,Property Damage,9
2017,6,15,Resisting an Officer,4
2017,6,15,Sex Off Follow/Entic,1
2017,6,15,Sex Off Fondle - mol,1
2017,6,15,Sex Off Indecent Exp,1
2017,6,15,Stealing All Other,4
2017,6,15,Stealing Auto Parts/,5
2017,6,15,Stealing Bicycles,1
2017,6,15,Stealing From Auto,10
2017,6,15,Stealing Shoplifting,12
2017,6,15,Stealing from Buildi,12
2017,6,15,Stolen Property OFFE,2
2017,6,15,Strong Arm Robbery,2
2017,6,15,Trespassing,3
2017,6,15,Violation Full Order,1
2017,6,15,Weapons Law Violatio,1
2017,6,15,Wire Fraud,1
2017,6,16,Agg Assault - Domest,1
2017,6,16,Aggravated Assault (,11
2017,6,16,Armed Robbery,2
2017,6,16,Attempt Suicide by H,1
2017,6,16,Auto Theft,15
2017,6,16,Auto Theft Outside S,1
2017,6,16,Burglary - Non Resid,2
2017,6,16,Burglary - Residence,10
2017,6,16,Counterfeiting,1
2017,6,16,Disorderly Conduct,2
2017,6,16,Driving Under Influe,3
2017,6,16,Embezzlement,2
2017,6,16,False Information to,1
2017,6,16,Family Offense,1
2017,6,16,Forcible Sodomy,1
2017,6,16,Forged Checks,2
2017,6,16,Identity Theft,2
2017,6,16,Intimidation,2
2017,6,16,Misc Violation,5
2017,6,16,Non Agg Assault Dome,7
2017,6,16,Non Aggravated Assau,10
2017,6,16,Possession of Drug E,4
2017,6,16,Possession/Sale/Dist,8
2017,6,16,Property Damage,14
2017,6,16,Resisting an Officer,1
2017,6,16,Sex Off Fondle - mol,1
2017,6,16,Sex Off Indecent Exp,2
2017,6,16,Stealing All Other,4
2017,6,16,Stealing Auto Parts/,9
2017,6,16,Stealing From Auto,9
2017,6,16,Stealing Shoplifting,5
2017,6,16,Stealing from Buildi,7
2017,6,16,Strong Arm Robbery,3
2017,6,16,Trespassing,2
2017,6,16,Violation Full Order,1
2017,6,16,Weapons Law Violatio,1
2017,6,17,Agg Assault - Domest,3
2017,6,17,Aggravated Assault (,8
2017,6,17,Armed Robbery,5
2017,6,17,Auto Theft,5
2017,6,17,Burglary - Non Resid,2
2017,6,17,Burglary - Residence,7
2017,6,17,Credit/Debit/ATM Car,1
2017,6,17,Disorderly Conduct,2
2017,6,17,Driving Under Influe,1
2017,6,17,Forged Checks,1
2017,6,17,Fraud/Confidence Gam,3
2017,6,17,HOMICIDE/Non Neglige,1
2017,6,17,Identity Theft,1
2017,6,17,Misc Violation,6
2017,6,17,Non Agg Assault Dome,14
2017,6,17,Non Aggravated Assau,7
2017,6,17,Possession of Drug E,1
2017,6,17,Possession/Sale/Dist,2
2017,6,17,Property Damage,17
2017,6,17,Resisting an Officer,2
2017,6,17,Stalking,1
2017,6,17,Stealing All Other,9
2017,6,17,Stealing Auto Parts/,5
2017,6,17,Stealing From Auto,22
2017,6,17,Stealing Pickpocket,1
2017,6,17,Stealing Shoplifting,9
2017,6,17,Stealing from Buildi,5
2017,6,17,Strong Arm Robbery,1
2017,6,17,Trespassing,1
2017,6,17,Violation Full Order,1
2017,6,17,Weapons Law Violatio,2
2017,6,18,Agg Assault - Domest,4
2017,6,18,Agg Assault - Drive-,1
2017,6,18,Aggravated Assault (,3
2017,6,18,Armed Robbery,3
2017,6,18,Auto Theft,10
2017,6,18,Auto Theft Outside S,1
2017,6,18,Burglary - Non Resid,7
2017,6,18,Burglary - Residence,10
2017,6,18,Dead Body,1
2017,6,18,Disorderly Conduct,3
2017,6,18,Driving Under Influe,3
2017,6,18,Embezzlement,1
2017,6,18,False Information to,1
2017,6,18,Family Offense,1
2017,6,18,Forcible Sodomy,1
2017,6,18,Intimidation,1
2017,6,18,Misc Violation,5
2017,6,18,Non Agg Assault Dome,16
2017,6,18,Non Aggravated Assau,11
2017,6,18,Possession of Drug E,1
2017,6,18,Possession/Sale/Dist,6
2017,6,18,Property Damage,27
2017,6,18,Rape,2
2017,6,18,Resisting an Officer,8
2017,6,18,Sex Offense -others,1
2017,6,18,Stealing All Other,4
2017,6,18,Stealing Auto Parts/,2
2017,6,18,Stealing From Auto,23
2017,6,18,Stealing Shoplifting,6
2017,6,18,Stealing from Buildi,6
2017,6,18,Strong Arm Robbery,2
2017,6,18,Trespassing,5
2017,6,18,Violation Ex Parte O,2
2017,6,18,Weapons Law Violatio,1
2017,6,19,Agg Assault - Domest,5
2017,6,19,Agg Assault - Drive-,1
2017,6,19,Aggravated Assault (,3
2017,6,19,Armed Robbery,3
2017,6,19,Arson,2
2017,6,19,Attempt Suicide by S,2
2017,6,19,Auto Theft,11
2017,6,19,Burglary - Non Resid,1
2017,6,19,Burglary - Residence,8
2017,6,19,Credit/Debit/ATM Car,5
2017,6,19,Disorderly Conduct,2
2017,6,19,Driving Under Influe,1
2017,6,19,Embezzlement,2
2017,6,19,False Information to,1
2017,6,19,Forged Checks,1
2017,6,19,Forgery,1
2017,6,19,Fraud/Confidence Gam,7
2017,6,19,HOMICIDE/Non Neglige,1
2017,6,19,Identity Theft,2
2017,6,19,Kidnapping/Abduction,1
2017,6,19,Misc Violation,4
2017,6,19,Non Agg Assault Dome,14
2017,6,19,Non Aggravated Assau,14
2017,6,19,Possession of Drug E,4
2017,6,19,Possession/Sale/Dist,10
2017,6,19,Property Damage,17
2017,6,19,Rape,1
2017,6,19,Resisting an Officer,1
2017,6,19,Sex Off Indecent Exp,1
2017,6,19,Stealing All Other,14
2017,6,19,Stealing Auto Parts/,3
2017,6,19,Stealing Coin Operat,1
2017,6,19,Stealing From Auto,12
2017,6,19,Stealing Pickpocket,1
2017,6,19,Stealing Shoplifting,12
2017,6,19,Stealing from Buildi,8
2017,6,19,Stolen Property OFFE,1
2017,6,19,Strong Arm Robbery,3
2017,6,19,Trespassing,4
2017,6,19,Violation Ex Parte O,1
2017,6,19,Violation Full Order,1
2017,6,19,Weapons Law Violatio,2
2017,6,20,Agg Assault - Domest,3
2017,6,20,Aggravated Assault (,5
2017,6,20,Armed Robbery,5
2017,6,20,Arson,1
2017,6,20,Attempt Suicide by C,1
2017,6,20,Auto Theft,12
2017,6,20,Auto Theft Outside S,1
2017,6,20,Burglary - Non Resid,2
2017,6,20,Burglary - Residence,11
2017,6,20,Credit/Debit/ATM Car,3
2017,6,20,Driving Under Influe,2
2017,6,20,Embezzlement,3
2017,6,20,Forged Checks,3
2017,6,20,Forgery,1
2017,6,20,Fraud/Confidence Gam,5
2017,6,20,Identity Theft,1
2017,6,20,Intimidation,1
2017,6,20,Liquor Law Violaton,4
2017,6,20,Misc Violation,7
2017,6,20,Non Agg Assault Dome,5
2017,6,20,Non Aggravated Assau,5
2017,6,20,Possession of Drug E,2
2017,6,20,Possession/Sale/Dist,7
2017,6,20,Property Damage,19
2017,6,20,Rape,1
2017,6,20,Resisting an Officer,6
2017,6,20,Sex Off Fondle - mol,1
2017,6,20,Sex Off Indecent Con,1
2017,6,20,Sex Off Misconduct,1
2017,6,20,Stealing All Other,9
2017,6,20,Stealing Auto Parts/,7
2017,6,20,Stealing Coin Operat,1
2017,6,20,Stealing From Auto,19
2017,6,20,Stealing Shoplifting,5
2017,6,20,Stealing from Buildi,7
2017,6,20,Strong Arm Robbery,3
2017,6,20,Trespassing,4
2017,6,20,Violation Full Order,1
2017,6,20,Weapons Law Violatio,3
2017,6,21,Agg Assault - Domest,5
2017,6,21,Aggravated Assault (,6
2017,6,21,Armed Robbery,1
2017,6,21,Arson,2
2017,6,21,Attempt Suicide by S,1
2017,6,21,Auto Theft,19
2017,6,21,Auto Theft Outside S,1
2017,6,21,Burglary - Non Resid,6
2017,6,21,Burglary - Residence,10
2017,6,21,Disorderly Conduct,1
2017,6,21,Driving Under Influe,1
2017,6,21,Embezzlement,2
2017,6,21,False Information to,1
2017,6,21,Fraud/Confidence Gam,5
2017,6,21,Identity Theft,2
2017,6,21,Intimidation,2
2017,6,21,Loitering,1
2017,6,21,Misc Violation,7
2017,6,21,Non Agg Assault Dome,11
2017,6,21,Non Aggravated Assau,10
2017,6,21,Possession of Drug E,3
2017,6,21,Possession/Sale/Dist,7
2017,6,21,Property Damage,21
2017,6,21,Resisting an Officer,2
2017,6,21,Sex Off Indecent Con,1
2017,6,21,Stealing All Other,10
2017,6,21,Stealing Auto Parts/,5
2017,6,21,Stealing From Auto,9
2017,6,21,Stealing Shoplifting,5
2017,6,21,Stealing from Buildi,11
2017,6,21,Stolen Property OFFE,1
2017,6,21,Strong Arm Robbery,3
2017,6,21,Trespassing,4
2017,6,21,Violation Full Order,2
2017,6,21,Weapons Law Violatio,3
2017,6,21,Wire Fraud,2
2017,6,22,Agg Assault - Domest,2
2017,6,22,Agg Assault - Drive-,2
2017,6,22,Aggravated Assault (,5
2017,6,22,Armed Robbery,1
2017,6,22,Arson,1
2017,6,22,Auto Theft,8
2017,6,22,Burglary - Non Resid,2
2017,6,22,Burglary - Residence,11
2017,6,22,Counterfeiting,2
2017,6,22,Credit/Debit/ATM Car,3
2017,6,22,Disorderly Conduct,2
2017,6,22,Driving Under Influe,1
2017,6,22,Embezzlement,1
2017,6,22,False Information to,1
2017,6,22,Forcible Sodomy,1
2017,6,22,Identity Theft,3
2017,6,22,Misc Violation,7
2017,6,22,Non Agg Assault Dome,11
2017,6,22,Non Aggravated Assau,7
2017,6,22,Possession of Drug E,4
2017,6,22,Possession/Sale/Dist,11
2017,6,22,Property Damage,9
2017,6,22,Prostitution/Solicit,6
2017,6,22,Rape,1
2017,6,22,Resisting an Officer,4
2017,6,22,Sex Off Misconduct,1
2017,6,22,Stealing All Other,8
2017,6,22,Stealing Auto Parts/,8
2017,6,22,Stealing Bicycles,1
2017,6,22,Stealing From Auto,8
2017,6,22,Stealing Shoplifting,9
2017,6,22,Stealing from Buildi,7
2017,6,22,Stolen Property OFFE,1
2017,6,22,Strong Arm Robbery,3
2017,6,22,Trespassing,5
2017,6,22,Violation Ex Parte O,1
2017,6,22,Violation Full Order,1
2017,6,22,Weapons Law Violatio,1
2017,6,23,Agg Assault - Domest,1
