year,month,day,crime_type,count
2014,7,2,BURGLARY,17
2014,7,2,DISTURBING THE PEACE,1
2014,7,2,DRUGS/ALCOHOL VIOLATIONS,68
2014,7,2,FRAUD,8
2014,7,2,MOTOR VEHICLE THEFT,7
2014,7,2,OTHER,48
2014,7,2,ROBBERY,3
2014,7,2,THEFT/LARCENY,49
2014,7,2,VANDALISM,19
2014,7,2,VEHICLE BREAK-IN/THEFT,16
2014,7,2,WEAPONS,5
2014,7,3,ASSAULT,23
2014,7,3,BURGLARY,20
2014,7,3,DRUGS/ALCOHOL VIOLATIONS,61
2014,7,3,FRAUD,14
2014,7,3,HOMICIDE,1
2014,7,3,MOTOR VEHICLE THEFT,7
2014,7,3,OTHER,51
2014,7,3,ROBBERY,9
2014,7,3,SEX CRIMES,1
2014,7,3,THEFT/LARCENY,45
2014,7,3,VANDALISM,20
2014,7,3,VEHICLE BREAK-IN/THEFT,15
2014,7,3,WEAPONS,3
2014,7,4,ASSAULT,42
2014,7,4,BURGLARY,26
2014,7,4,DRUGS/ALCOHOL VIOLATIONS,25
2014,7,4,FRAUD,9
2014,7,4,MOTOR VEHICLE THEFT,8
2014,7,4,OTHER,35
2014,7,4,ROBBERY,3
2014,7,4,THEFT/LARCENY,62
2014,7,4,VANDALISM,25
2014,7,4,VEHICLE BREAK-IN/THEFT,21
2014,7,4,WEAPONS,5
2014,7,5,ASSAULT,44
2014,7,5,BURGLARY,15
2014,7,5,DRUGS/ALCOHOL VIOLATIONS,21
2014,7,5,FRAUD,6
2014,7,5,MOTOR VEHICLE THEFT,4
2014,7,5,OTHER,41
2014,7,5,ROBBERY,5
2014,7,5,THEFT/LARCENY,53
2014,7,5,VANDALISM,21
2014,7,5,VEHICLE BREAK-IN/THEFT,12
2014,7,6,ASSAULT,33
2014,7,6,BURGLARY,11
2014,7,6,DISTURBING THE PEACE,1
2014,7,6,DRUGS/ALCOHOL VIOLATIONS,30
2014,7,6,DUI,1
2014,7,6,FRAUD,6
2014,7,6,MOTOR VEHICLE THEFT,4
2014,7,6,OTHER,40
2014,7,6,ROBBERY,4
2014,7,6,SEX CRIMES,4
2014,7,6,THEFT/LARCENY,33
2014,7,6,VANDALISM,14
2014,7,6,VEHICLE BREAK-IN/THEFT,5
2014,7,6,WEAPONS,1
2014,7,7,ASSAULT,32
2014,7,7,BURGLARY,25
2014,7,7,DISTURBING THE PEACE,1
2014,7,7,DRUGS/ALCOHOL VIOLATIONS,26
2014,7,7,FRAUD,11
2014,7,7,MOTOR VEHICLE THEFT,6
2014,7,7,OTHER,47
2014,7,7,ROBBERY,5
2014,7,7,THEFT/LARCENY,49
2014,7,7,VANDALISM,14
2014,7,7,VEHICLE BREAK-IN/THEFT,11
2014,7,7,WEAPONS,2
2014,7,8,ASSAULT,30
2014,7,8,BURGLARY,16
2014,7,8,DISTURBING THE PEACE,2
2014,7,8,DRUGS/ALCOHOL VIOLATIONS,35
2014,7,8,FRAUD,12
2014,7,8,HOMICIDE,1
2014,7,8,MOTOR VEHICLE THEFT,9
2014,7,8,OTHER,33
2014,7,8,ROBBERY,5
2014,7,8,SEX CRIMES,3
2014,7,8,THEFT/LARCENY,41
2014,7,8,VANDALISM,11
2014,7,8,VEHICLE BREAK-IN/THEFT,13
2014,7,8,WEAPONS,1
2014,7,9,ASSAULT,28
2014,7,9,BURGLARY,20
2014,7,9,DISTURBING THE PEACE,1
2014,7,9,DRUGS/ALCOHOL VIOLATIONS,54
2014,7,9,FRAUD,18
2014,7,9,MOTOR VEHICLE THEFT,6
2014,7,9,OTHER,43
2014,7,9,ROBBERY,5
2014,7,9,THEFT/LARCENY,65
2014,7,9,VANDALISM,15
2014,7,9,VEHICLE BREAK-IN/THEFT,13
2014,7,9,WEAPONS,3
2014,7,10,ASSAULT,31
2014,7,10,BURGLARY,13
2014,7,10,DISTURBING THE PEACE,1
2014,7,10,DRUGS/ALCOHOL VIOLATIONS,80
2014,7,10,DUI,1
2014,7,10,FRAUD,15
2014,7,10,MOTOR VEHICLE THEFT,8
2014,7,10,OTHER,44
2014,7,10,ROBBERY,7
2014,7,10,SEX CRIMES,1
2014,7,10,THEFT/LARCENY,53
2014,7,10,VANDALISM,16
2014,7,10,VEHICLE BREAK-IN/THEFT,10
2014,7,10,WEAPONS,6
2014,7,11,ASSAULT,33
2014,7,11,BURGLARY,14
2014,7,11,DISTURBING THE PEACE,2
2014,7,11,DRUGS/ALCOHOL VIOLATIONS,49
2014,7,11,FRAUD,7
2014,7,11,MOTOR VEHICLE THEFT,6
2014,7,11,OTHER,44
2014,7,11,ROBBERY,4
2014,7,11,SEX CRIMES,2
2014,7,11,THEFT/LARCENY,59
2014,7,11,VANDALISM,19
2014,7,11,VEHICLE BREAK-IN/THEFT,11
2014,7,11,WEAPONS,6
2014,7,12,ASSAULT,42
2014,7,12,BURGLARY,14
2014,7,12,DISTURBING THE PEACE,1
2014,7,12,DRUGS/ALCOHOL VIOLATIONS,19
2014,7,12,FRAUD,9
2014,7,12,MOTOR VEHICLE THEFT,10
2014,7,12,OTHER,38
2014,7,12,ROBBERY,7
2014,7,12,THEFT/LARCENY,44
2014,7,12,VANDALISM,19
2014,7,12,VEHICLE BREAK-IN/THEFT,11
2014,7,12,WEAPONS,3
2014,7,13,ASSAULT,44
2014,7,13,BURGLARY,18
2014,7,13,DRUGS/ALCOHOL VIOLATIONS,13
2014,7,13,FRAUD,5
2014,7,13,MOTOR VEHICLE THEFT,4
2014,7,13,OTHER,38
2014,7,13,SEX CRIMES,2
2014,7,13,THEFT/LARCENY,51
2014,7,13,VANDALISM,17
2014,7,13,VEHICLE BREAK-IN/THEFT,19
2014,7,13,WEAPONS,2
2014,7,14,ASSAULT,28
2014,7,14,BURGLARY,23
2014,7,14,DISTURBING THE PEACE,1
2014,7,14,DRUGS/ALCOHOL VIOLATIONS,30
2014,7,14,FRAUD,8
2014,7,14,HOMICIDE,1
2014,7,14,MOTOR VEHICLE THEFT,7
2014,7,14,OTHER,39
2014,7,14,ROBBERY,4
2014,7,14,THEFT/LARCENY,62
2014,7,14,VANDALISM,17
2014,7,14,VEHICLE BREAK-IN/THEFT,14
2014,7,14,WEAPONS,1
2014,7,15,ASSAULT,39
2014,7,15,BURGLARY,24
2014,7,15,DISTURBING THE PEACE,2
2014,7,15,DRUGS/ALCOHOL VIOLATIONS,57
2014,7,15,FRAUD,9
2014,7,15,MOTOR VEHICLE THEFT,7
2014,7,15,OTHER,64
2014,7,15,ROBBERY,7
2014,7,15,THEFT/LARCENY,50
2014,7,15,VANDALISM,25
2014,7,15,VEHICLE BREAK-IN/THEFT,16
2014,7,15,WEAPONS,3
2014,7,16,ASSAULT,39
2014,7,16,BURGLARY,22
2014,7,16,DISTURBING THE PEACE,1
2014,7,16,DRUGS/ALCOHOL VIOLATIONS,57
2014,7,16,FRAUD,10
2014,7,16,MOTOR VEHICLE THEFT,14
2014,7,16,OTHER,49
2014,7,16,ROBBERY,7
2014,7,16,THEFT/LARCENY,35
2014,7,16,VANDALISM,21
2014,7,16,VEHICLE BREAK-IN/THEFT,13
2014,7,16,WEAPONS,1
2014,7,17,ASSAULT,50
2014,7,17,BURGLARY,13
2014,7,17,DRUGS/ALCOHOL VIOLATIONS,62
2014,7,17,FRAUD,16
2014,7,17,MOTOR VEHICLE THEFT,3
2014,7,17,OTHER,55
2014,7,17,ROBBERY,6
2014,7,17,SEX CRIMES,1
2014,7,17,THEFT/LARCENY,41
2014,7,17,VANDALISM,20
2014,7,17,VEHICLE BREAK-IN/THEFT,12
2014,7,17,WEAPONS,2
2014,7,18,ASSAULT,30
2014,7,18,BURGLARY,24
2014,7,18,DRUGS/ALCOHOL VIOLATIONS,52
2014,7,18,FRAUD,15
2014,7,18,HOMICIDE,1
2014,7,18,MOTOR VEHICLE THEFT,11
2014,7,18,OTHER,37
2014,7,18,ROBBERY,3
2014,7,18,THEFT/LARCENY,48
2014,7,18,VANDALISM,19
2014,7,18,VEHICLE BREAK-IN/THEFT,10
2014,7,18,WEAPONS,5
2014,7,19,ASSAULT,36
2014,7,19,BURGLARY,11
2014,7,19,DRUGS/ALCOHOL VIOLATIONS,38
2014,7,19,FRAUD,12
2014,7,19,MOTOR VEHICLE THEFT,13
2014,7,19,OTHER,28
2014,7,19,ROBBERY,3
2014,7,19,SEX CRIMES,2
2014,7,19,THEFT/LARCENY,57
2014,7,19,VANDALISM,19
2014,7,19,VEHICLE BREAK-IN/THEFT,15
2014,7,20,ASSAULT,43
2014,7,20,BURGLARY,12
2014,7,20,DRUGS/ALCOHOL VIOLATIONS,46
2014,7,20,FRAUD,5
2014,7,20,MOTOR VEHICLE THEFT,7
2014,7,20,OTHER,32
2014,7,20,ROBBERY,6
2014,7,20,SEX CRIMES,1
2014,7,20,THEFT/LARCENY,47
2014,7,20,VANDALISM,16
2014,7,20,VEHICLE BREAK-IN/THEFT,17
2014,7,20,WEAPONS,3
2014,7,21,ASSAULT,34
2014,7,21,BURGLARY,16
2014,7,21,DISTURBING THE PEACE,1
2014,7,21,DRUGS/ALCOHOL VIOLATIONS,46
2014,7,21,FRAUD,10
2014,7,21,MOTOR VEHICLE THEFT,8
2014,7,21,OTHER,34
2014,7,21,ROBBERY,6
2014,7,21,THEFT/LARCENY,49
2014,7,21,VANDALISM,25
2014,7,21,VEHICLE BREAK-IN/THEFT,25
2014,7,21,WEAPONS,1
2014,7,22,ASSAULT,37
2014,7,22,BURGLARY,19
2014,7,22,DRUGS/ALCOHOL VIOLATIONS,35
2014,7,22,FRAUD,14
2014,7,22,MOTOR VEHICLE THEFT,12
2014,7,22,OTHER,52
2014,7,22,ROBBERY,2
2014,7,22,SEX CRIMES,1
2014,7,22,THEFT/LARCENY,54
2014,7,22,VANDALISM,19
2014,7,22,VEHICLE BREAK-IN/THEFT,20
2014,7,22,WEAPONS,3
2014,7,23,ASSAULT,30
2014,7,23,BURGLARY,25
2014,7,23,DISTURBING THE PEACE,1
2014,7,23,DRUGS/ALCOHOL VIOLATIONS,40
2014,7,23,FRAUD,2
2014,7,23,MOTOR VEHICLE THEFT,10
2014,7,23,OTHER,38
2014,7,23,ROBBERY,5
2014,7,23,THEFT/LARCENY,51
2014,7,23,VANDALISM,17
2014,7,23,VEHICLE BREAK-IN/THEFT,9
2014,7,23,WEAPONS,3
2014,7,24,ASSAULT,32
2014,7,24,BURGLARY,21
2014,7,24,DISTURBING THE PEACE,2
2014,7,24,DRUGS/ALCOHOL VIOLATIONS,46
2014,7,24,FRAUD,7
2014,7,24,MOTOR VEHICLE THEFT,5
2014,7,24,OTHER,51
2014,7,24,ROBBERY,2
2014,7,24,THEFT/LARCENY,48
2014,7,24,VANDALISM,19
2014,7,24,VEHICLE BREAK-IN/THEFT,22
2014,7,24,WEAPONS,2
2014,7,25,ASSAULT,35
2014,7,25,BURGLARY,23
2014,7,25,DISTURBING THE PEACE,1
2014,7,25,DRUGS/ALCOHOL VIOLATIONS,41
2014,7,25,FRAUD,14
2014,7,25,MOTOR VEHICLE THEFT,9
2014,7,25,OTHER,43
2014,7,25,ROBBERY,6
2014,7,25,THEFT/LARCENY,57
2014,7,25,VANDALISM,21
2014,7,25,VEHICLE BREAK-IN/THEFT,20
2014,7,25,WEAPONS,5
2014,7,26,ASSAULT,30
2014,7,26,BURGLARY,20
2014,7,26,DRUGS/ALCOHOL VIOLATIONS,42
2014,7,26,FRAUD,7
2014,7,26,MOTOR VEHICLE THEFT,11
2014,7,26,OTHER,28
2014,7,26,ROBBERY,4
2014,7,26,SEX CRIMES,2
2014,7,26,THEFT/LARCENY,49
2014,7,26,VANDALISM,18
2014,7,26,VEHICLE BREAK-IN/THEFT,10
2014,7,26,WEAPONS,4
2014,7,27,ASSAULT,20
2014,7,27,BURGLARY,14
2014,7,27,DRUGS/ALCOHOL VIOLATIONS,34
2014,7,27,FRAUD,2
2014,7,27,MOTOR VEHICLE THEFT,6
2014,7,27,OTHER,27
2014,7,27,ROBBERY,4
2014,7,27,SEX CRIMES,1
2014,7,27,THEFT/LARCENY,42
2014,7,27,VANDALISM,15
2014,7,27,VEHICLE BREAK-IN/THEFT,16
2014,7,27,WEAPONS,1
2014,7,28,ASSAULT,33
2014,7,28,BURGLARY,24
2014,7,28,DISTURBING THE PEACE,2
2014,7,28,DRUGS/ALCOHOL VIOLATIONS,44
2014,7,28,FRAUD,17
2014,7,28,MOTOR VEHICLE THEFT,12
2014,7,28,OTHER,49
2014,7,28,ROBBERY,5
2014,7,28,SEX CRIMES,2
2014,7,28,THEFT/LARCENY,49
2014,7,28,VANDALISM,27
2014,7,28,VEHICLE BREAK-IN/THEFT,20
2014,7,28,WEAPONS,5
2014,7,29,ASSAULT,35
2014,7,29,BURGLARY,26
2014,7,29,DISTURBING THE PEACE,2
2014,7,29,DRUGS/ALCOHOL VIOLATIONS,39
2014,7,29,FRAUD,11
2014,7,29,MOTOR VEHICLE THEFT,5
2014,7,29,OTHER,39
2014,7,29,ROBBERY,4
2014,7,29,THEFT/LARCENY,52
2014,7,29,VANDALISM,15
2014,7,29,VEHICLE BREAK-IN/THEFT,11
2014,7,29,WEAPONS,2
2014,7,30,ASSAULT,38
2014,7,30,BURGLARY,12
2014,7,30,DISTURBING THE PEACE,1
2014,7,30,DRUGS/ALCOHOL VIOLATIONS,57
2014,7,30,FRAUD,15
2014,7,30,MOTOR VEHICLE THEFT,7
2014,7,30,OTHER,49
2014,7,30,ROBBERY,6
2014,7,30,SEX CRIMES,3
2014,7,30,THEFT/LARCENY,44
2014,7,30,VANDALISM,8
2014,7,30,VEHICLE BREAK-IN/THEFT,15
2014,7,30,WEAPONS,1
2014,7,31,ASSAULT,33
2014,7,31,BURGLARY,14
2014,7,31,DISTURBING THE PEACE,1
2014,7,31,DRUGS/ALCOHOL VIOLATIONS,57
2014,7,31,FRAUD,6
2014,7,31,MOTOR VEHICLE THEFT,6
2014,7,31,OTHER,38
2014,7,31,ROBBERY,7
2014,7,31,THEFT/LARCENY,50
2014,7,31,VANDALISM,13
2014,7,31,VEHICLE BREAK-IN/THEFT,13
2014,8,1,ASSAULT,38
2014,8,1,BURGLARY,26
2014,8,1,DISTURBING THE PEACE,4
2014,8,1,DRUGS/ALCOHOL VIOLATIONS,34
2014,8,1,FRAUD,16
2014,8,1,MOTOR VEHICLE THEFT,5
2014,8,1,OTHER,49
2014,8,1,ROBBERY,3
2014,8,1,SEX CRIMES,5
2014,8,1,THEFT/LARCENY,75
2014,8,1,VANDALISM,20
2014,8,1,VEHICLE BREAK-IN/THEFT,11
2014,8,1,WEAPONS,1
2014,8,2,ASSAULT,34
2014,8,2,BURGLARY,13
2014,8,2,DISTURBING THE PEACE,1
2014,8,2,DRUGS/ALCOHOL VIOLATIONS,29
2014,8,2,FRAUD,11
2014,8,2,MOTOR VEHICLE THEFT,8
2014,8,2,OTHER,31
2014,8,2,ROBBERY,6
2014,8,2,SEX CRIMES,1
2014,8,2,THEFT/LARCENY,30
2014,8,2,VANDALISM,17
2014,8,2,VEHICLE BREAK-IN/THEFT,16
2014,8,3,ASSAULT,36
2014,8,3,BURGLARY,19
2014,8,3,DRUGS/ALCOHOL VIOLATIONS,23
2014,8,3,FRAUD,5
2014,8,3,MOTOR VEHICLE THEFT,6
2014,8,3,OTHER,27
2014,8,3,ROBBERY,7
2014,8,3,THEFT/LARCENY,36
2014,8,3,VANDALISM,17
2014,8,3,VEHICLE BREAK-IN/THEFT,22
2014,8,3,WEAPONS,3
2014,8,4,ASSAULT,29
2014,8,4,BURGLARY,19
2014,8,4,DISTURBING THE PEACE,2
2014,8,4,DRUGS/ALCOHOL VIOLATIONS,31
2014,8,4,FRAUD,6
2014,8,4,MOTOR VEHICLE THEFT,6
2014,8,4,OTHER,35
2014,8,4,ROBBERY,2
2014,8,4,THEFT/LARCENY,47
2014,8,4,VANDALISM,14
2014,8,4,VEHICLE BREAK-IN/THEFT,25
2014,8,4,WEAPONS,4
2014,8,5,ASSAULT,35
2014,8,5,BURGLARY,19
2014,8,5,DISTURBING THE PEACE,2
2014,8,5,DRUGS/ALCOHOL VIOLATIONS,34
2014,8,5,FRAUD,11
2014,8,5,MOTOR VEHICLE THEFT,8
2014,8,5,OTHER,59
2014,8,5,ROBBERY,3
2014,8,5,THEFT/LARCENY,42
2014,8,5,VANDALISM,34
2014,8,5,VEHICLE BREAK-IN/THEFT,14
2014,8,5,WEAPONS,1
2014,8,6,ASSAULT,46
2014,8,6,BURGLARY,15
2014,8,6,DRUGS/ALCOHOL VIOLATIONS,26
2014,8,6,FRAUD,7
2014,8,6,MOTOR VEHICLE THEFT,5
2014,8,6,OTHER,42
2014,8,6,ROBBERY,8
2014,8,6,SEX CRIMES,1
2014,8,6,THEFT/LARCENY,37
2014,8,6,VANDALISM,21
2014,8,6,VEHICLE BREAK-IN/THEFT,14
2014,8,6,WEAPONS,3
2014,8,7,ASSAULT,43
2014,8,7,BURGLARY,20
2014,8,7,DRUGS/ALCOHOL VIOLATIONS,34
2014,8,7,FRAUD,7
2014,8,7,MOTOR VEHICLE THEFT,5
2014,8,7,OTHER,40
2014,8,7,ROBBERY,10
2014,8,7,SEX CRIMES,3
2014,8,7,THEFT/LARCENY,34
2014,8,7,VANDALISM,8
2014,8,7,VEHICLE BREAK-IN/THEFT,12
2014,8,7,WEAPONS,3
2014,8,8,ASSAULT,31
2014,8,8,BURGLARY,21
2014,8,8,DISTURBING THE PEACE,1
2014,8,8,DRUGS/ALCOHOL VIOLATIONS,25
2014,8,8,FRAUD,9
2014,8,8,HOMICIDE,1
2014,8,8,MOTOR VEHICLE THEFT,9
2014,8,8,OTHER,47
2014,8,8,ROBBERY,2
2014,8,8,SEX CRIMES,1
2014,8,8,THEFT/LARCENY,63
2014,8,8,VANDALISM,27
2014,8,8,VEHICLE BREAK-IN/THEFT,12
2014,8,8,WEAPONS,2
2014,8,9,ASSAULT,41
2014,8,9,BURGLARY,27
2014,8,9,DRUGS/ALCOHOL VIOLATIONS,29
2014,8,9,FRAUD,9
2014,8,9,MOTOR VEHICLE THEFT,10
2014,8,9,OTHER,44
2014,8,9,ROBBERY,6
2014,8,9,SEX CRIMES,1
2014,8,9,THEFT/LARCENY,52
2014,8,9,VANDALISM,23
2014,8,9,VEHICLE BREAK-IN/THEFT,15
2014,8,9,WEAPONS,2
2014,8,10,ASSAULT,46
2014,8,10,BURGLARY,18
2014,8,10,DISTURBING THE PEACE,1
2014,8,10,DRUGS/ALCOHOL VIOLATIONS,23
2014,8,10,FRAUD,12
2014,8,10,MOTOR VEHICLE THEFT,5
2014,8,10,OTHER,36
2014,8,10,ROBBERY,9
2014,8,10,SEX CRIMES,2
2014,8,10,THEFT/LARCENY,52
2014,8,10,VANDALISM,13
2014,8,10,VEHICLE BREAK-IN/THEFT,22
2014,8,11,ASSAULT,43
2014,8,11,BURGLARY,22
2014,8,11,DISTURBING THE PEACE,2
2014,8,11,DRUGS/ALCOHOL VIOLATIONS,37
2014,8,11,FRAUD,13
2014,8,11,MOTOR VEHICLE THEFT,3
2014,8,11,OTHER,49
2014,8,11,ROBBERY,5
2014,8,11,SEX CRIMES,1
2014,8,11,THEFT/LARCENY,40
2014,8,11,VANDALISM,17
2014,8,11,VEHICLE BREAK-IN/THEFT,28
2014,8,11,WEAPONS,4
2014,8,12,ASSAULT,36
2014,8,12,BURGLARY,22
2014,8,12,DISTURBING THE PEACE,1
2014,8,12,DRUGS/ALCOHOL VIOLATIONS,33
2014,8,12,FRAUD,7
2014,8,12,HOMICIDE,1
2014,8,12,MOTOR VEHICLE THEFT,8
2014,8,12,OTHER,56
2014,8,12,ROBBERY,7
2014,8,12,SEX CRIMES,4
2014,8,12,THEFT/LARCENY,50
2014,8,12,VANDALISM,18
2014,8,12,VEHICLE BREAK-IN/THEFT,22
2014,8,12,WEAPONS,2
2014,8,13,ASSAULT,30
2014,8,13,BURGLARY,21
2014,8,13,DISTURBING THE PEACE,2
2014,8,13,DRUGS/ALCOHOL VIOLATIONS,33
2014,8,13,FRAUD,10
2014,8,13,HOMICIDE,1
2014,8,13,MOTOR VEHICLE THEFT,4
2014,8,13,OTHER,35
2014,8,13,ROBBERY,7
2014,8,13,SEX CRIMES,1
2014,8,13,THEFT/LARCENY,52
2014,8,13,VANDALISM,35
2014,8,13,VEHICLE BREAK-IN/THEFT,15
2014,8,13,WEAPONS,3
2014,8,14,ASSAULT,29
2014,8,14,BURGLARY,21
2014,8,14,DRUGS/ALCOHOL VIOLATIONS,49
2014,8,14,FRAUD,9
2014,8,14,MOTOR VEHICLE THEFT,10
2014,8,14,OTHER,45
2014,8,14,ROBBERY,6
2014,8,14,THEFT/LARCENY,44
2014,8,14,VANDALISM,21
2014,8,14,VEHICLE BREAK-IN/THEFT,17
2014,8,14,WEAPONS,3
2014,8,15,ASSAULT,37
2014,8,15,BURGLARY,27
2014,8,15,DISTURBING THE PEACE,1
2014,8,15,DRUGS/ALCOHOL VIOLATIONS,36
2014,8,15,FRAUD,9
2014,8,15,HOMICIDE,1
2014,8,15,MOTOR VEHICLE THEFT,10
2014,8,15,OTHER,39
2014,8,15,ROBBERY,6
2014,8,15,SEX CRIMES,2
2014,8,15,THEFT/LARCENY,57
2014,8,15,VANDALISM,27
2014,8,15,VEHICLE BREAK-IN/THEFT,14
2014,8,16,ASSAULT,56
2014,8,16,BURGLARY,19
2014,8,16,DRUGS/ALCOHOL VIOLATIONS,22
2014,8,16,FRAUD,17
2014,8,16,HOMICIDE,1
2014,8,16,MOTOR VEHICLE THEFT,5
2014,8,16,OTHER,41
2014,8,16,ROBBERY,2
2014,8,16,SEX CRIMES,1
2014,8,16,THEFT/LARCENY,37
2014,8,16,VANDALISM,20
2014,8,16,VEHICLE BREAK-IN/THEFT,17
2014,8,16,WEAPONS,4
2014,8,17,ASSAULT,26
2014,8,17,BURGLARY,8
2014,8,17,DRUGS/ALCOHOL VIOLATIONS,25
2014,8,17,MOTOR VEHICLE THEFT,10
2014,8,17,OTHER,39
2014,8,17,ROBBERY,4
2014,8,17,THEFT/LARCENY,47
2014,8,17,VANDALISM,31
2014,8,17,VEHICLE BREAK-IN/THEFT,15
2014,8,17,WEAPONS,1
2014,8,18,ASSAULT,35
2014,8,18,BURGLARY,25
2014,8,18,DISTURBING THE PEACE,2
2014,8,18,DRUGS/ALCOHOL VIOLATIONS,39
2014,8,18,FRAUD,9
2014,8,18,MOTOR VEHICLE THEFT,10
2014,8,18,OTHER,41
2014,8,18,ROBBERY,1
2014,8,18,SEX CRIMES,2
2014,8,18,THEFT/LARCENY,45
2014,8,18,VANDALISM,16
2014,8,18,VEHICLE BREAK-IN/THEFT,12
2014,8,18,WEAPONS,2
2014,8,19,ASSAULT,38
2014,8,19,BURGLARY,22
2014,8,19,DRUGS/ALCOHOL VIOLATIONS,51
2014,8,19,FRAUD,12
2014,8,19,MOTOR VEHICLE THEFT,7
2014,8,19,OTHER,40
2014,8,19,ROBBERY,3
2014,8,19,SEX CRIMES,4
2014,8,19,THEFT/LARCENY,53
2014,8,19,VANDALISM,16
2014,8,19,VEHICLE BREAK-IN/THEFT,14
2014,8,19,WEAPONS,3
2014,8,20,ASSAULT,29
2014,8,20,BURGLARY,21
2014,8,20,DISTURBING THE PEACE,4
2014,8,20,DRUGS/ALCOHOL VIOLATIONS,53
2014,8,20,FRAUD,15
2014,8,20,MOTOR VEHICLE THEFT,10
2014,8,20,OTHER,46
2014,8,20,ROBBERY,5
2014,8,20,THEFT/LARCENY,49
2014,8,20,VANDALISM,16
2014,8,20,VEHICLE BREAK-IN/THEFT,9
2014,8,21,ASSAULT,29
2014,8,21,BURGLARY,25
2014,8,21,DISTURBING THE PEACE,1
2014,8,21,DRUGS/ALCOHOL VIOLATIONS,40
2014,8,21,FRAUD,10
2014,8,21,MOTOR VEHICLE THEFT,6
2014,8,21,OTHER,49
2014,8,21,ROBBERY,4
2014,8,21,SEX CRIMES,4
2014,8,21,THEFT/LARCENY,47
2014,8,21,VANDALISM,6
2014,8,21,VEHICLE BREAK-IN/THEFT,17
2014,8,21,WEAPONS,4
2014,8,22,ASSAULT,24
2014,8,22,BURGLARY,28
2014,8,22,DISTURBING THE PEACE,2
2014,8,22,DRUGS/ALCOHOL VIOLATIONS,32
2014,8,22,FRAUD,10
2014,8,22,MOTOR VEHICLE THEFT,10
2014,8,22,OTHER,44
2014,8,22,ROBBERY,5
2014,8,22,SEX CRIMES,5
2014,8,22,THEFT/LARCENY,48
2014,8,22,VANDALISM,13
2014,8,22,VEHICLE BREAK-IN/THEFT,17
2014,8,22,WEAPONS,4
2014,8,23,ASSAULT,41
2014,8,23,BURGLARY,17
2014,8,23,DISTURBING THE PEACE,3
2014,8,23,DRUGS/ALCOHOL VIOLATIONS,22
2014,8,23,FRAUD,11
2014,8,23,MOTOR VEHICLE THEFT,8
2014,8,23,OTHER,33
2014,8,23,ROBBERY,6
2014,8,23,THEFT/LARCENY,67
2014,8,23,VANDALISM,15
2014,8,23,VEHICLE BREAK-IN/THEFT,22
2014,8,23,WEAPONS,1
2014,8,24,ASSAULT,40
2014,8,24,BURGLARY,10
2014,8,24,DRUGS/ALCOHOL VIOLATIONS,18
2014,8,24,FRAUD,14
2014,8,24,MOTOR VEHICLE THEFT,14
2014,8,24,OTHER,31
2014,8,24,ROBBERY,8
2014,8,24,THEFT/LARCENY,46
2014,8,24,VANDALISM,21
2014,8,24,VEHICLE BREAK-IN/THEFT,23
2014,8,24,WEAPONS,4
2014,8,25,ASSAULT,30
2014,8,25,BURGLARY,18
2014,8,25,DISTURBING THE PEACE,1
2014,8,25,DRUGS/ALCOHOL VIOLATIONS,32
2014,8,25,FRAUD,19
2014,8,25,MOTOR VEHICLE THEFT,9
2014,8,25,OTHER,52
2014,8,25,ROBBERY,4
2014,8,25,THEFT/LARCENY,53
2014,8,25,VANDALISM,14
2014,8,25,VEHICLE BREAK-IN/THEFT,10
2014,8,26,ASSAULT,31
2014,8,26,BURGLARY,18
2014,8,26,DISTURBING THE PEACE,2
2014,8,26,DRUGS/ALCOHOL VIOLATIONS,42
2014,8,26,FRAUD,13
2014,8,26,MOTOR VEHICLE THEFT,4
2014,8,26,OTHER,41
2014,8,26,ROBBERY,6
2014,8,26,THEFT/LARCENY,44
2014,8,26,VANDALISM,12
2014,8,26,VEHICLE BREAK-IN/THEFT,8
2014,8,27,ASSAULT,33
2014,8,27,BURGLARY,27
2014,8,27,DRUGS/ALCOHOL VIOLATIONS,44
2014,8,27,FRAUD,8
2014,8,27,HOMICIDE,1
2014,8,27,MOTOR VEHICLE THEFT,10
2014,8,27,OTHER,50
2014,8,27,ROBBERY,6
2014,8,27,THEFT/LARCENY,39
2014,8,27,VANDALISM,6
2014,8,27,VEHICLE BREAK-IN/THEFT,25
2014,8,27,WEAPONS,2
2014,8,28,ASSAULT,37
2014,8,28,BURGLARY,26
2014,8,28,DISTURBING THE PEACE,3
2014,8,28,DRUGS/ALCOHOL VIOLATIONS,40
2014,8,28,FRAUD,13
2014,8,28,MOTOR VEHICLE THEFT,5
2014,8,28,OTHER,29
2014,8,28,ROBBERY,4
2014,8,28,SEX CRIMES,1
2014,8,28,THEFT/LARCENY,55
2014,8,28,VANDALISM,14
2014,8,28,VEHICLE BREAK-IN/THEFT,19
2014,8,28,WEAPONS,1
2014,8,29,ASSAULT,38
2014,8,29,BURGLARY,15
2014,8,29,DRUGS/ALCOHOL VIOLATIONS,34
2014,8,29,FRAUD,11
2014,8,29,MOTOR VEHICLE THEFT,9
2014,8,29,OTHER,51
2014,8,29,ROBBERY,6
2014,8,29,SEX CRIMES,1
2014,8,29,THEFT/LARCENY,51
2014,8,29,VANDALISM,17
2014,8,29,VEHICLE BREAK-IN/THEFT,14
2014,8,29,WEAPONS,7
2014,8,30,ASSAULT,42
