year,month,day,description,count
2014,12,29,ASSAULT BY THREAT,2
2014,12,29,AUTO THEFT,12
2014,12,29,BURGLARY,16
2014,12,29,COMMON ASSAULT,10
2014,12,29,LARCENY,16
2014,12,29,LARCENY FROM AUTO,12
2014,12,29,RAPE,3
2014,12,29,ROBBERY - CARJACKING,1
2014,12,29,ROBBERY - COMMERCIAL,7
2014,12,29,ROBBERY - RESIDENCE,2
2014,12,29,ROBBERY - STREET,14
2014,12,29,SHOOTING,1
2014,12,30,AGG. ASSAULT,11
2014,12,30,AUTO THEFT,10
2014,12,30,BURGLARY,21
2014,12,30,COMMON ASSAULT,11
2014,12,30,HOMICIDE,1
2014,12,30,LARCENY,25
2014,12,30,LARCENY FROM AUTO,18
2014,12,30,ROBBERY - CARJACKING,2
2014,12,30,ROBBERY - COMMERCIAL,3
2014,12,30,ROBBERY - RESIDENCE,2
2014,12,30,ROBBERY - STREET,9
2014,12,30,SHOOTING,1
2014,12,31,AGG. ASSAULT,8
2014,12,31,ASSAULT BY THREAT,1
2014,12,31,AUTO THEFT,9
2014,12,31,BURGLARY,26
2014,12,31,COMMON ASSAULT,11
2014,12,31,HOMICIDE,1
2014,12,31,LARCENY,35
2014,12,31,LARCENY FROM AUTO,10
2014,12,31,ROBBERY - COMMERCIAL,1
2014,12,31,ROBBERY - STREET,6
